System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,
SLONG17,2025-10-17,-3668.76,-1838.05,98.71,99.07,-3668.76,-0.36,1014307.81,1838.05,1008313.46,1838.05,-2.57,
SLONG18,2025-10-17,-3734.02,-1886.04,98.52,98.88,-3734.02,-0.37,1014307.81,1886.04,1008313.46,1886.04,-2.65,
SLONG19,2025-10-17,-2142.08,-34824.12,103.19,103.41,-2142.08,-0.21,1014307.81,34824.12,1008313.46,34824.12,-0.21,
SLONG2,2025-10-17,-684.88,-8795.08,100.20,100.27,-684.88,-0.07,1014307.81,8795.08,1008313.46,8795.08,-2.58,
SLONG20,2025-10-17,-3709.44,-24407.11,105.99,106.38,-3709.44,-0.37,1014307.81,24407.11,1008313.46,24407.11,-0.37,
SLONG21,2025-10-17,-2972.40,-1083.57,98.39,98.68,-2972.40,-0.29,1014307.81,1083.57,1008313.46,1083.57,-1.77,
SLONG22,2025-10-17,-3814.64,-1083.57,97.40,97.77,-3814.64,-0.38,1014307.81,1083.57,1008313.46,1083.57,-2.77,
SLONG23,2025-10-17,0.00,-1658.59,98.91,98.91,0.00,0.00,1014307.81,1658.59,1008313.46,1658.59,-1.37,
SLONG24,2025-10-17,-2257.67,7749.18,100.29,100.51,-2257.67,-0.22,1014307.81,-7749.18,1008313.46,-7749.18,-1.41,
SLONG3,2025-10-17,2221.17,-28098.31,106.25,106.02,2221.17,0.22,1014307.81,28098.31,1008313.46,28098.31,0.00,
SLONG4,2025-10-17,-795.75,-27723.94,101.84,101.92,-795.75,-0.08,1014307.81,27723.94,1008313.46,27723.94,-2.00,
SLONG5,2025-10-17,-483.58,-8690.43,100.82,100.87,-483.58,-0.05,1014307.81,8690.43,1008313.46,8690.43,-1.47,
SLONG6,2025-10-17,-628.45,-8795.08,100.59,100.65,-628.45,-0.06,1014307.81,8795.08,1008313.46,8795.08,-2.07,
SLONG7,2025-10-17,-1985.00,-28098.31,107.14,107.35,-1985.00,-0.20,1014307.81,28098.31,1008313.46,28098.31,-0.20,
SLONG8,2025-10-17,-4036.49,-27723.94,101.55,101.96,-4036.49,-0.40,1014307.81,27723.94,1008313.46,27723.94,-2.19,
SLONG9,2025-10-17,-4688.49,-8690.43,101.25,101.72,-4688.49,-0.46,1014307.81,8690.43,1008313.46,8690.43,-2.04,
Liquidbees Stock Holdings,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2025-10-17,8373152.56,0.00,101.74,101.70,3018.44,0.04,8370134.12,8370134.12,8368624.90,1509.22,0.00,
Small Cap Stock Holdings,2025-10-17,36648000.00,0.00,89.78,89.40,156000.00,0.43,36492000.00,36492000.00,36904000.00,-412000.00,-18.58,
Debt Stock Holdings,2025-10-17,8373152.56,0.00,101.74,101.70,3018.44,0.04,8370134.12,8370134.12,8368624.90,1509.22,0.00,
Equity Stock Holdings,2025-10-17,36648000.00,0.00,89.78,89.40,156000.00,0.43,36492000.00,36492000.00,36904000.00,-412000.00,-18.58,
Stock Holdings,2025-10-17,45021152.56,0.00,93.43,93.10,159018.44,0.35,44862134.12,44862134.12,45272624.90,-410490.78,-12.40,
Miscellaneous P&L,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2025-10-17,-2337.66,2322.41,100.00,100.00,-2337.66,0.00,0.00,-2322.41,0.00,0.00,0.00,
Equity Holdings Tax,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2025-10-17,-2337.66,2322.41,100.00,100.00,-2337.66,0.00,0.00,-2322.41,0.00,0.00,0.00,
MCX Tax,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2025-10-17,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2025-10-17,3029622.31,-14352.66,104.79,104.84,-13301.14,-0.05,24343387.63,3057276.12,24199523.16,32335.73,-0.05,
SPSAR,2025-10-17,3064260.55,6763.31,104.97,104.88,21337.10,0.09,24343387.63,3036160.08,24199523.16,11219.69,0.00,
NLONG,2025-10-17,-125670.14,-83317.79,97.81,98.31,-125670.14,-0.52,24343387.44,83317.79,24199523.04,83317.79,-2.74,
SLONG,2025-10-17,-57601.85,-341221.33,101.46,101.70,-57601.85,-0.24,24343387.44,341221.33,24199523.04,341221.33,-0.48,
PSAR,2025-10-17,6093882.87,-7589.34,104.88,104.86,8035.96,0.02,48686775.26,6093436.21,48399046.32,43555.42,0.00,
LONG,2025-10-17,-183271.99,-424539.12,98.64,99.02,-183271.99,-0.38,48686774.88,424539.12,48399046.08,424539.12,-1.83,
Total Portfolio Value,2025-10-17,5908273.22,-429806.05,103.08,103.45,-177573.69,-0.36,48686775.00,6515652.92,48399046.00,465772.13,-0.92,
Zerodha Total Portfolio,2025-10-17,48454180.94,0.00,96.85,96.89,-18555.25,-0.04,48472736.19,48472736.19,48417454.84,55281.35,-9.53,
NPSAR1,2025-10-20,169835.95,-1120.29,101.68,101.57,1443.69,0.11,1347138.04,169512.55,1352410.43,461.25,-2.39,
NPSAR10,2025-10-20,382032.44,-2975.36,106.95,106.84,3149.87,0.10,3031060.56,381857.93,3042923.44,1492.50,0.00,
NPSAR11,2025-10-20,378570.73,-2405.36,106.59,106.60,-311.84,-0.01,3031060.56,381287.93,3042923.44,922.50,-0.49,
NPSAR12,2025-10-20,388429.91,6899.21,107.16,106.82,9547.34,0.31,3031060.56,371983.36,3042923.44,-8382.07,0.00,
NPSAR13,2025-10-20,393314.83,12094.96,104.38,103.89,14432.26,0.48,3031060.56,366787.61,3042923.44,-13577.82,-0.13,
NPSAR2,2025-10-20,169835.95,-1120.29,103.64,103.53,1443.69,0.11,1347138.04,169512.55,1352410.43,461.25,0.00,
NPSAR3,2025-10-20,169835.95,-1120.29,102.54,102.43,1443.69,0.11,1347138.04,169512.55,1352410.43,461.25,0.00,
NPSAR4,2025-10-20,170060.95,-1596.54,103.54,103.41,1668.69,0.12,1347138.04,169988.80,1352410.43,937.50,-0.68,
NPSAR5,2025-10-20,170060.95,-1596.54,104.07,103.94,1668.69,0.12,1347138.04,169988.80,1352410.43,937.50,-0.26,
NPSAR6,2025-10-20,169967.20,-1405.29,103.36,103.24,1574.94,0.12,1347138.04,169797.55,1352410.43,746.25,-0.02,
NPSAR7,2025-10-20,169967.20,-1405.29,103.66,103.54,1574.94,0.12,1347138.04,169797.55,1352410.43,746.25,-0.03,
NPSAR8,2025-10-20,169967.20,-1405.29,104.27,104.15,1574.94,0.12,1347138.04,169797.55,1352410.43,746.25,-0.54,
NPSAR9,2025-10-20,169967.20,-1405.29,105.84,105.72,1574.94,0.12,1347138.04,169797.55,1352410.43,746.25,0.00,
SPSAR1,2025-10-20,172523.26,-3332.04,104.31,103.99,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
SPSAR10,2025-10-20,387144.57,-6828.86,107.64,107.35,8262.00,0.27,3031060.56,385711.43,3042923.44,5346.00,0.00,
SPSAR11,2025-10-20,383455.18,-6828.86,104.45,104.29,4572.61,0.15,3031060.56,385711.43,3042923.44,5346.00,-0.21,
SPSAR12,2025-10-20,390141.61,8405.78,106.23,105.84,11259.04,0.37,3031060.56,370476.79,3042923.44,-9888.64,0.00,
SPSAR13,2025-10-20,390899.83,2040.40,106.24,105.82,12017.26,0.40,3031060.56,376842.17,3042923.44,-3523.26,0.00,
SPSAR2,2025-10-20,172523.26,-3332.04,104.23,103.91,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
SPSAR3,2025-10-20,172523.26,-3332.04,103.82,103.50,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
SPSAR4,2025-10-20,172523.26,-3332.04,106.40,106.07,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
SPSAR5,2025-10-20,172523.26,-3332.04,105.10,104.78,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,-0.02,
SPSAR6,2025-10-20,172523.26,-3332.04,105.30,104.98,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
SPSAR7,2025-10-20,172523.26,-3332.04,103.32,103.00,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
SPSAR8,2025-10-20,172523.26,-3332.04,102.75,102.44,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,-0.19,
SPSAR9,2025-10-20,172523.26,-3332.04,104.57,104.25,4131.00,0.31,1347138.04,171724.30,1352410.43,2673.00,0.00,
NLONG1,2025-10-20,10585.83,2292.01,102.41,101.35,10585.83,1.05,1010353.52,-2292.01,1014307.81,-2292.01,0.00,
NLONG10,2025-10-20,0.00,6964.39,100.17,100.17,0.00,0.00,1010353.52,-6964.39,1014307.81,-6964.39,-2.64,
NLONG11,2025-10-20,8948.21,6060.92,97.30,96.45,8948.21,0.89,1010353.52,-6060.92,1014307.81,-6060.92,-3.75,
NLONG12,2025-10-20,0.00,6873.05,97.82,97.82,0.00,0.00,1010353.52,-6873.05,1014307.81,-6873.05,-3.41,
NLONG13,2025-10-20,-6594.74,6632.00,95.01,95.63,-6594.74,-0.65,1010353.52,-6632.00,1014307.81,-6632.00,-5.44,
NLONG14,2025-10-20,0.00,8562.21,95.28,95.28,0.00,0.00,1010353.52,-8562.21,1014307.81,-8562.21,-5.18,
NLONG15,2025-10-20,-6699.49,6940.83,96.16,96.80,-6699.49,-0.66,1010353.52,-6940.83,1014307.81,-6940.83,-5.42,
NLONG16,2025-10-20,0.00,8781.75,98.17,98.17,0.00,0.00,1010353.52,-8781.75,1014307.81,-8781.75,-3.28,
NLONG17,2025-10-20,-6594.74,6632.00,94.83,95.45,-6594.74,-0.65,1010353.52,-6632.00,1014307.81,-6632.00,-5.62,
NLONG18,2025-10-20,0.00,8562.21,95.39,95.39,0.00,0.00,1010353.52,-8562.21,1014307.81,-8562.21,-5.07,
NLONG19,2025-10-20,-6699.49,6283.27,97.12,97.77,-6699.49,-0.66,1010353.52,-6283.27,1014307.81,-6283.27,-4.46,
NLONG2,2025-10-20,10166.81,2141.55,100.66,99.66,10166.81,1.01,1010353.52,-2141.55,1014307.81,-2141.55,-0.85,
NLONG20,2025-10-20,-6647.12,6339.09,98.11,98.76,-6647.12,-0.66,1010353.52,-6339.09,1014307.81,-6339.09,-3.19,
NLONG21,2025-10-20,-6594.74,5725.02,94.23,94.85,-6594.74,-0.65,1010353.52,-5725.02,1014307.81,-5725.02,-6.00,
NLONG22,2025-10-20,-4396.43,4240.48,94.84,95.25,-4396.43,-0.44,1010353.52,-4240.48,1014307.81,-4240.48,-5.41,
NLONG23,2025-10-20,0.00,1935.21,97.23,97.23,0.00,0.00,1010353.52,-1935.21,1014307.81,-1935.21,-3.12,
NLONG24,2025-10-20,0.00,1961.26,97.74,97.74,0.00,0.00,1010353.52,-1961.26,1014307.81,-1961.26,-2.26,
NLONG3,2025-10-20,10383.80,2649.22,99.06,98.05,10383.80,1.03,1010353.52,-2649.22,1014307.81,-2649.22,-2.18,
NLONG4,2025-10-20,10312.72,2361.09,96.14,95.17,10312.72,1.02,1010353.52,-2361.09,1014307.81,-2361.09,-3.86,
NLONG5,2025-10-20,10585.83,2171.08,104.08,103.00,10585.83,1.05,1010353.52,-2171.08,1014307.81,-2171.08,0.00,
NLONG6,2025-10-20,10166.81,2451.44,100.55,99.55,10166.81,1.01,1010353.52,-2451.44,1014307.81,-2451.44,-1.18,
NLONG7,2025-10-20,8948.21,5868.18,99.42,98.55,8948.21,0.89,1010353.52,-5868.18,1014307.81,-5868.18,-2.98,
NLONG8,2025-10-20,0.00,6680.32,97.29,97.29,0.00,0.00,1010353.52,-6680.32,1014307.81,-6680.32,-3.93,
NLONG9,2025-10-20,9187.65,6561.56,102.91,101.98,9187.65,0.91,1010353.52,-6561.56,1014307.81,-6561.56,-0.57,
SLONG1,2025-10-20,8878.17,-425.42,101.38,100.50,8878.17,0.88,1010353.52,425.42,1014307.81,425.42,-0.67,
SLONG10,2025-10-20,7019.54,4833.36,101.07,100.37,7019.54,0.69,1010353.52,-4833.36,1014307.81,-4833.36,-1.85,
SLONG11,2025-10-20,7722.90,2217.54,105.48,104.68,7722.90,0.76,1010353.52,-2217.54,1014307.81,-2217.54,0.00,
SLONG12,2025-10-20,6985.62,4269.03,101.97,101.27,6985.62,0.69,1010353.52,-4269.03,1014307.81,-4269.03,-1.94,
SLONG13,2025-10-20,-4681.42,3668.76,99.36,99.82,-4681.42,-0.46,1010353.52,-3668.76,1014307.81,-3668.76,-3.03,
SLONG14,2025-10-20,-4839.05,3734.02,98.69,99.16,-4839.05,-0.48,1010353.52,-3734.02,1014307.81,-3734.02,-3.11,
SLONG15,2025-10-20,-4517.80,1873.01,101.53,101.99,-4517.80,-0.45,1010353.52,-1873.01,1014307.81,-1873.01,-0.97,
SLONG16,2025-10-20,-4778.19,4051.07,105.18,105.68,-4778.19,-0.47,1010353.52,-4051.07,1014307.81,-4051.07,-0.98,
SLONG17,2025-10-20,-4681.42,3668.76,98.25,98.71,-4681.42,-0.46,1010353.52,-3668.76,1014307.81,-3668.76,-3.02,
SLONG18,2025-10-20,-4839.05,3734.02,98.05,98.52,-4839.05,-0.48,1010353.52,-3734.02,1014307.81,-3734.02,-3.11,
SLONG19,2025-10-20,-4517.80,2142.08,102.73,103.19,-4517.80,-0.45,1010353.52,-2142.08,1014307.81,-2142.08,-0.66,
SLONG2,2025-10-20,8547.94,684.88,101.05,100.20,8547.94,0.85,1010353.52,-684.88,1014307.81,-684.88,-1.75,
SLONG20,2025-10-20,-4778.19,3709.44,105.49,105.99,-4778.19,-0.47,1010353.52,-3709.44,1014307.81,-3709.44,-0.84,
SLONG21,2025-10-20,-4681.42,2972.40,97.93,98.39,-4681.42,-0.46,1010353.52,-2972.40,1014307.81,-2972.40,-2.23,
SLONG22,2025-10-20,-4839.05,3814.64,96.93,97.40,-4839.05,-0.48,1010353.52,-3814.64,1014307.81,-3814.64,-3.23,
SLONG23,2025-10-20,0.00,0.00,98.91,98.91,0.00,0.00,1010353.52,0.00,1014307.81,0.00,-1.37,
SLONG24,2025-10-20,0.00,2257.67,100.29,100.29,0.00,0.00,1010353.52,-2257.67,1014307.81,-2257.67,-1.41,
SLONG3,2025-10-20,9589.51,-2221.17,107.26,106.25,9589.51,0.95,1010353.52,2221.17,1014307.81,2221.17,0.00,
SLONG4,2025-10-20,8524.00,795.75,102.70,101.84,8524.00,0.84,1010353.52,-795.75,1014307.81,-795.75,-1.17,
SLONG5,2025-10-20,8878.17,483.58,101.71,100.82,8878.17,0.88,1010353.52,-483.58,1014307.81,-483.58,-0.60,
SLONG6,2025-10-20,8547.94,628.45,101.44,100.59,8547.94,0.85,1010353.52,-628.45,1014307.81,-628.45,-1.25,
SLONG7,2025-10-20,8558.44,1985.00,108.05,107.14,8558.44,0.85,1010353.52,-1985.00,1014307.81,-1985.00,0.00,
SLONG8,2025-10-20,7552.79,4036.49,102.31,101.55,7552.79,0.75,1010353.52,-4036.49,1014307.81,-4036.49,-1.45,
SLONG9,2025-10-20,7340.79,4688.49,101.99,101.25,7340.79,0.73,1010353.52,-4688.49,1014307.81,-4688.49,-1.33,
Liquidbees Stock Holdings,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2025-10-20,8376925.61,0.00,101.79,101.74,3773.05,0.05,8373152.56,8373152.56,8370134.12,3018.44,0.00,
Small Cap Stock Holdings,2025-10-20,36048000.00,0.00,88.31,89.78,-600000.00,-1.64,36648000.00,36648000.00,36492000.00,156000.00,-19.91,
Debt Stock Holdings,2025-10-20,8376925.61,0.00,101.79,101.74,3773.05,0.05,8373152.56,8373152.56,8370134.12,3018.44,0.00,
Equity Stock Holdings,2025-10-20,36048000.00,0.00,88.31,89.78,-600000.00,-1.64,36648000.00,36648000.00,36492000.00,156000.00,-19.91,
Stock Holdings,2025-10-20,44424925.61,0.00,92.20,93.43,-596226.95,-1.32,45021152.56,45021152.56,44862134.12,159018.44,-13.55,
Miscellaneous P&L,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2025-10-20,-1884.97,2337.66,100.00,100.00,-1884.97,0.00,0.00,-2337.66,0.00,0.00,0.00,
Equity Holdings Tax,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2025-10-20,-1884.97,2337.66,100.00,100.00,-1884.97,0.00,0.00,-2337.66,0.00,0.00,0.00,
MCX Tax,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2025-10-20,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2025-10-20,3071846.42,1438.30,104.96,104.79,40785.84,0.17,24248484.60,3029622.31,24343387.63,-13301.14,0.00,
SPSAR,2025-10-20,3104350.49,-33199.94,105.29,104.97,73289.91,0.30,24248484.60,3064260.55,24343387.63,21337.10,0.00,
NLONG,2025-10-20,45059.12,125670.14,97.99,97.81,45059.12,0.19,24248484.48,-125670.14,24343387.44,-125670.14,-2.56,
SLONG,2025-10-20,50992.42,57601.85,101.67,101.46,50992.42,0.21,24248484.48,-57601.85,24343387.44,-57601.85,-0.27,
PSAR,2025-10-20,6176196.90,-31761.65,105.13,104.88,114075.75,0.24,48496969.20,6093882.87,48686775.26,8035.96,0.00,
LONG,2025-10-20,96051.54,183271.99,98.84,98.64,96051.54,0.20,48496968.96,-183271.99,48686774.88,-183271.99,-1.64,
Total Portfolio Value,2025-10-20,6270363.47,153848.00,103.52,103.08,208242.32,0.43,48496969.00,5908273.22,48686775.00,-177573.69,-0.50,
Zerodha Total Portfolio,2025-10-20,48066196.31,0.00,96.07,96.85,-387984.63,-0.80,48454180.94,48454180.94,48472736.19,-18555.25,-10.25,
NPSAR1,2025-10-23,170223.09,-2710.36,101.92,101.68,3097.50,0.23,1337004.68,169835.94,1347138.04,1443.69,-2.16,
NPSAR10,2025-10-23,386541.42,-5999.88,107.32,106.95,10508.86,0.35,3008260.50,382032.44,3031060.56,3149.87,0.00,
NPSAR11,2025-10-23,361065.28,-2538.17,106.06,106.59,-14967.28,-0.50,3008260.50,378570.73,3031060.56,-311.84,-0.99,
NPSAR12,2025-10-23,366658.96,-12397.35,106.83,107.16,-9373.60,-0.31,3008260.50,388429.91,3031060.56,9547.34,-0.31,
NPSAR13,2025-10-23,367215.38,-17282.27,104.07,104.38,-8817.18,-0.29,3008260.50,393314.83,3031060.56,14432.26,-0.43,
NPSAR2,2025-10-23,170223.09,-2710.36,103.88,103.64,3097.50,0.23,1337004.68,169835.94,1347138.04,1443.69,0.00,
NPSAR3,2025-10-23,170223.09,-2710.36,102.78,102.54,3097.50,0.23,1337004.68,169835.94,1347138.04,1443.69,0.00,
NPSAR4,2025-10-23,170223.09,-2935.36,103.78,103.54,3097.50,0.23,1337004.68,170060.94,1347138.04,1668.69,-0.45,
NPSAR5,2025-10-23,170223.09,-2935.36,104.31,104.07,3097.50,0.23,1337004.68,170060.94,1347138.04,1668.69,-0.03,
NPSAR6,2025-10-23,170223.09,-2841.62,103.60,103.36,3097.50,0.23,1337004.68,169967.20,1347138.04,1574.94,0.00,
NPSAR7,2025-10-23,170223.09,-2841.62,103.90,103.66,3097.50,0.23,1337004.68,169967.20,1347138.04,1574.94,0.00,
NPSAR8,2025-10-23,170223.09,-2841.62,104.51,104.27,3097.50,0.23,1337004.68,169967.20,1347138.04,1574.94,-0.31,
NPSAR9,2025-10-23,170223.09,-2841.62,106.09,105.84,3097.50,0.23,1337004.68,169967.20,1347138.04,1574.94,0.00,
SPSAR1,2025-10-23,163919.42,-5397.68,104.06,104.31,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
SPSAR10,2025-10-23,368945.30,-11112.01,107.39,107.64,-7087.26,-0.24,3008260.50,387144.57,3031060.56,8262.00,-0.23,
SPSAR11,2025-10-23,371275.58,-7422.62,104.28,104.45,-4756.98,-0.16,3008260.50,383455.18,3031060.56,4572.61,-0.37,
SPSAR12,2025-10-23,377645.31,-14109.05,106.29,106.23,1612.75,0.05,3008260.50,390141.61,3031060.56,11259.04,0.00,
SPSAR13,2025-10-23,377701.10,-14867.27,106.30,106.24,1668.54,0.06,3008260.50,390899.83,3031060.56,12017.26,0.00,
SPSAR2,2025-10-23,163919.42,-5397.68,103.98,104.23,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
SPSAR3,2025-10-23,163919.42,-5397.68,103.57,103.82,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
SPSAR4,2025-10-23,163919.42,-5397.68,106.14,106.40,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
SPSAR5,2025-10-23,163919.42,-5397.68,104.85,105.10,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.26,
SPSAR6,2025-10-23,163919.42,-5397.68,105.05,105.30,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
SPSAR7,2025-10-23,163919.42,-5397.68,103.07,103.32,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
SPSAR8,2025-10-23,163919.42,-5397.68,102.50,102.75,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.44,
SPSAR9,2025-10-23,163919.42,-5397.68,104.32,104.57,-3206.17,-0.24,1337004.68,172523.26,1347138.04,4131.00,-0.24,
NLONG1,2025-10-23,885.59,-10585.83,102.50,102.41,885.59,0.09,1002753.50,10585.83,1010353.52,10585.83,0.00,
NLONG10,2025-10-23,235.97,0.00,100.19,100.17,235.97,0.02,1002753.50,0.00,1010353.52,0.00,-2.62,
NLONG11,2025-10-23,885.59,-8948.21,97.39,97.30,885.59,0.09,1002753.50,8948.21,1010353.52,8948.21,-3.66,
NLONG12,2025-10-23,235.97,0.00,97.84,97.82,235.97,0.02,1002753.50,0.00,1010353.52,0.00,-3.39,
NLONG13,2025-10-23,4952.00,6594.74,95.48,95.01,4952.00,0.49,1002753.50,-6594.74,1010353.52,-6594.74,-4.98,
NLONG14,2025-10-23,4952.00,0.00,95.75,95.28,4952.00,0.49,1002753.50,0.00,1010353.52,0.00,-4.71,
NLONG15,2025-10-23,4952.00,6699.49,96.63,96.16,4952.00,0.49,1002753.50,-6699.49,1010353.52,-6699.49,-4.96,
NLONG16,2025-10-23,4952.00,0.00,98.65,98.17,4952.00,0.49,1002753.50,0.00,1010353.52,0.00,-2.81,
NLONG17,2025-10-23,4952.00,6594.74,95.30,94.83,4952.00,0.49,1002753.50,-6594.74,1010353.52,-6594.74,-5.16,
NLONG18,2025-10-23,4952.00,0.00,95.86,95.39,4952.00,0.49,1002753.50,0.00,1010353.52,0.00,-4.60,
NLONG19,2025-10-23,4952.00,6699.49,97.60,97.12,4952.00,0.49,1002753.50,-6699.49,1010353.52,-6699.49,-3.98,
NLONG2,2025-10-23,235.97,-10166.81,100.68,100.66,235.97,0.02,1002753.50,10166.81,1010353.52,10166.81,-0.83,
NLONG20,2025-10-23,4952.00,6647.12,98.59,98.11,4952.00,0.49,1002753.50,-6647.12,1010353.52,-6647.12,-2.71,
NLONG21,2025-10-23,4738.01,6594.74,94.68,94.23,4738.01,0.47,1002753.50,-6594.74,1010353.52,-6594.74,-5.55,
NLONG22,2025-10-23,4738.01,4396.43,95.29,94.84,4738.01,0.47,1002753.50,-4396.43,1010353.52,-4396.43,-4.96,
NLONG23,2025-10-23,2625.04,0.00,97.48,97.23,2625.04,0.26,1002753.50,0.00,1010353.52,0.00,-2.87,
NLONG24,2025-10-23,2625.04,0.00,98.00,97.74,2625.04,0.26,1002753.50,0.00,1010353.52,0.00,-2.00,
NLONG3,2025-10-23,885.59,-10383.80,99.15,99.06,885.59,0.09,1002753.50,10383.80,1010353.52,10383.80,-2.09,
NLONG4,2025-10-23,235.97,-10312.72,96.16,96.14,235.97,0.02,1002753.50,10312.72,1010353.52,10312.72,-3.84,
NLONG5,2025-10-23,885.59,-10585.83,104.17,104.08,885.59,0.09,1002753.50,10585.83,1010353.52,10585.83,0.00,
NLONG6,2025-10-23,235.97,-10166.81,100.57,100.55,235.97,0.02,1002753.50,10166.81,1010353.52,10166.81,-1.16,
NLONG7,2025-10-23,885.59,-8948.21,99.51,99.42,885.59,0.09,1002753.50,8948.21,1010353.52,8948.21,-2.89,
NLONG8,2025-10-23,235.97,0.00,97.31,97.29,235.97,0.02,1002753.50,0.00,1010353.52,0.00,-3.91,
NLONG9,2025-10-23,885.59,-9187.65,103.00,102.91,885.59,0.09,1002753.50,9187.65,1010353.52,9187.65,-0.48,
SLONG1,2025-10-23,1822.91,-8878.17,101.56,101.38,1822.91,0.18,1002753.50,8878.17,1010353.52,8878.17,-0.49,
SLONG10,2025-10-23,825.84,-7019.54,101.15,101.07,825.84,0.08,1002753.50,7019.54,1010353.52,7019.54,-1.78,
SLONG11,2025-10-23,480.19,-7722.90,105.53,105.48,480.19,0.05,1002753.50,7722.90,1010353.52,7722.90,0.00,
SLONG12,2025-10-23,0.00,-6985.62,101.97,101.97,0.00,0.00,1002753.50,6985.62,1010353.52,6985.62,-1.94,
SLONG13,2025-10-23,4279.76,4681.42,99.78,99.36,4279.76,0.43,1002753.50,-4681.42,1010353.52,-4681.42,-2.62,
SLONG14,2025-10-23,4279.76,4839.05,99.11,98.69,4279.76,0.43,1002753.50,-4839.05,1010353.52,-4839.05,-2.70,
SLONG15,2025-10-23,25126.37,4517.80,104.07,101.53,25126.37,2.51,1002753.50,-4517.80,1010353.52,-4517.80,0.00,
SLONG16,2025-10-23,-5189.84,4778.19,104.64,105.18,-5189.84,-0.52,1002753.50,-4778.19,1010353.52,-4778.19,-1.49,
SLONG17,2025-10-23,4279.76,4681.42,98.67,98.25,4279.76,0.43,1002753.50,-4681.42,1010353.52,-4681.42,-2.61,
SLONG18,2025-10-23,4279.76,4839.05,98.47,98.05,4279.76,0.43,1002753.50,-4839.05,1010353.52,-4839.05,-2.70,
SLONG19,2025-10-23,25126.37,4517.80,105.30,102.73,25126.37,2.51,1002753.50,-4517.80,1010353.52,-4517.80,0.00,
SLONG2,2025-10-23,825.84,-8547.94,101.13,101.05,825.84,0.08,1002753.50,8547.94,1010353.52,8547.94,-1.67,
SLONG20,2025-10-23,-5189.84,4778.19,104.94,105.49,-5189.84,-0.52,1002753.50,-4778.19,1010353.52,-4778.19,-1.35,
SLONG21,2025-10-23,3555.23,4681.42,98.28,97.93,3555.23,0.35,1002753.50,-4681.42,1010353.52,-4681.42,-1.88,
SLONG22,2025-10-23,3555.23,4839.05,97.27,96.93,3555.23,0.35,1002753.50,-4839.05,1010353.52,-4839.05,-2.90,
SLONG23,2025-10-23,-4683.21,0.00,98.45,98.91,-4683.21,-0.47,1002753.50,0.00,1010353.52,0.00,-1.82,
